product_id,date,cost_price,price,price_elasticity,inventory_velocity,price_gap,demand_trend
P001,2023-04-17,26.98,49.96,0.12845714285714285,0.16864608076009502,-0.03138364779874081,54.714285714285715
P001,2023-04-22,26.98,44.96,-1.8629152542372882,0.166270783847981,-5.031383647798741,60.42857142857143
P001,2023-04-23,26.98,52.46,-1.2845714285714285,0.13064133016627077,2.468616352201259,62.142857142857146
P001,2023-04-24,26.98,49.96,0.3815272727272727,0.12826603325415678,-0.03138364779874081,60.0
P001,2023-04-25,26.98,52.46,-2.590518518518518,0.11163895486935867,2.468616352201259,57.57142857142857
P001,2023-04-26,26.98,47.46,-1.7858723404255321,0.13064133016627077,-2.531383647798741,56.57142857142857
P001,2023-04-28,26.98,42.47,0.14632341606289498,0.15201900237529692,-7.521383647798743,57.857142857142854
P001,2023-04-29,26.98,49.96,-1.0631675567423229,0.12351543942992874,-0.03138364779874081,58.57142857142857
P001,2023-04-30,26.98,57.45,0.6413679778165758,0.13539192399049882,7.458616352201261,56.0
P001,2023-05-01,26.98,49.96,1.4802192396880047,0.10926365795724466,-0.03138364779874081,56.285714285714285
P001,2023-05-03,26.98,54.96,-0.7686153846153847,0.11401425178147269,4.968616352201259,55.857142857142854
P001,2023-05-04,26.98,49.96,-1.374,0.12826603325415678,-0.03138364779874081,54.857142857142854
P001,2023-05-05,26.98,44.96,-1.295259259259259,0.14489311163895488,-5.031383647798741,53.285714285714285
P001,2023-05-06,26.98,54.96,-0.6633442622950819,0.12351543942992874,4.968616352201259,52.857142857142854
P001,2023-05-07,26.98,49.96,-0.8455384615384616,0.1330166270783848,-0.03138364779874081,52.857142857142854
P001,2023-05-08,26.98,52.46,-1.4274285714285713,0.12351543942992874,2.468616352201259,52.714285714285715
P001,2023-05-09,26.98,44.96,-1.076102564102564,0.14251781472684086,-5.031383647798741,53.57142857142857
P001,2023-05-10,26.98,47.46,-1.4986666666666666,0.13064133016627077,-2.531383647798741,54.714285714285715
P001,2023-05-12,26.98,49.96,3.4171199999999997,0.14014251781472684,-0.03138364779874081,55.142857142857146
P001,2023-05-13,26.98,47.46,1.6935593220338983,0.12826603325415678,-2.531383647798741,54.857142857142854
P001,2023-05-14,26.98,49.96,1.406222222222222,0.1377672209026128,-0.03138364779874081,55.142857142857146
P001,2023-05-16,26.98,47.46,-3.9968000000000004,0.15676959619952494,-2.531383647798741,55.857142857142854
P001,2023-05-17,26.98,49.96,-2.8763636363636365,0.1330166270783848,-0.03138364779874081,56.714285714285715
P001,2023-05-18,26.98,47.46,-0.0,0.1330166270783848,-2.531383647798741,56.857142857142854
P001,2023-05-19,26.98,44.96,-3.051,0.1543942992874109,-5.031383647798741,57.714285714285715
P001,2023-05-20,26.98,47.46,-2.490092307692308,0.1330166270783848,-2.531383647798741,58.57142857142857
P001,2023-05-21,26.98,42.47,-1.1888777555110215,0.1496437054631829,-7.521383647798743,58.857142857142854
P001,2023-05-22,26.98,54.96,-0.8096000610011816,0.11401425178147269,4.968616352201259,59.57142857142857
P001,2023-05-23,26.98,52.46,-6.412000000000001,0.14726840855106887,2.468616352201259,58.57142857142857
P001,2023-05-24,26.98,44.96,0.2256344086021505,0.14251781472684086,-5.031383647798741,58.0
P001,2023-05-25,26.98,52.46,-0.9991111111111111,0.1187648456057007,2.468616352201259,58.57142857142857
P001,2023-05-26,26.98,44.96,-1.6787199999999998,0.14726840855106887,-5.031383647798741,57.714285714285715
P001,2023-05-27,26.98,47.46,2.9006451612903223,0.171021377672209,-2.531383647798741,57.285714285714285
P001,2023-05-29,26.98,49.96,0.0,0.13539192399049882,-0.03138364779874081,58.714285714285715
P001,2023-06-01,26.98,47.46,-1.7529824561403509,0.14726840855106887,-2.531383647798741,57.857142857142854
P001,2023-06-02,26.98,49.96,-2.7557419354838713,0.12589073634204276,-0.03138364779874081,59.57142857142857
P001,2023-06-03,26.98,54.96,-0.5655849056603773,0.1187648456057007,4.968616352201259,58.285714285714285
P001,2023-06-04,26.98,49.96,-4.61664,0.16864608076009502,-0.03138364779874081,55.142857142857146
P001,2023-06-05,26.98,44.96,1.6887887323943662,0.14014251781472684,-5.031383647798741,57.142857142857146
P001,2023-06-07,26.98,49.96,-2.9224,0.12826603325415678,-0.03138364779874081,61.714285714285715
P001,2023-06-08,26.98,52.46,-1.1102222222222222,0.12114014251781473,2.468616352201259,61.285714285714285
P001,2023-06-10,26.98,57.45,-2.4848970668609938,0.0997624703087886,7.458616352201261,60.0
P001,2023-06-11,26.98,49.96,-2.3741178714476443,0.13064133016627077,-0.03138364779874081,58.857142857142854
P001,2023-06-12,26.98,52.46,-1.453381818181818,0.12114014251781473,2.468616352201259,56.57142857142857
P001,2023-06-13,26.98,47.46,-0.6171764705882353,0.12826603325415678,-2.531383647798741,55.42857142857143
P001,2023-06-14,26.98,49.96,1.7577777777777777,0.14014251781472684,-0.03138364779874081,51.714285714285715
P001,2023-06-15,26.98,47.46,2.709694915254237,0.12114014251781473,-2.531383647798741,52.42857142857143
P001,2023-06-16,26.98,44.96,-2.9778823529411764,0.14014251781472684,-5.031383647798741,52.42857142857143
P001,2023-06-17,26.98,52.46,-1.1176497175141242,0.11401425178147269,2.468616352201259,53.0
P001,2023-06-18,26.98,54.96,-0.8743333333333334,0.10926365795724466,4.968616352201259,53.857142857142854
P001,2023-06-19,26.98,57.45,0.9596647459402821,0.11401425178147269,7.458616352201261,52.57142857142857
P001,2023-06-20,26.98,49.96,-3.036131508678237,0.15914489311163896,-0.03138364779874081,52.142857142857146
P001,2023-06-21,26.98,52.46,-4.772298507462686,0.12114014251781473,2.468616352201259,54.0
P001,2023-06-23,26.98,49.96,-2.569469387755102,0.13064133016627077,-0.03138364779874081,52.57142857142857
P001,2023-06-24,26.98,47.46,-2.180072727272727,0.14489311163895488,-2.531383647798741,52.0
P001,2023-06-25,26.98,52.46,-1.2448524590163934,0.12589073634204276,2.468616352201259,53.857142857142854
P001,2023-06-26,26.98,49.96,2.375547169811321,0.11163895486935867,-0.03138364779874081,54.857142857142854
P001,2023-06-29,26.98,52.46,2.9763404255319146,0.12826603325415678,2.468616352201259,52.857142857142854
P001,2023-06-30,26.98,47.46,-0.3885925925925926,0.1330166270783848,-2.531383647798741,53.57142857142857
P001,2023-07-01,26.98,49.96,0.0,0.1330166270783848,-0.03138364779874081,53.714285714285715
P001,2023-07-02,26.98,52.46,-1.0705714285714285,0.12589073634204276,2.468616352201259,53.0
P001,2023-07-03,26.98,47.46,-1.1877735849056605,0.14014251781472684,-2.531383647798741,53.0
P001,2023-07-04,26.98,49.96,-2.2523389830508473,0.12351543942992874,-0.03138364779874081,54.714285714285715
P001,2023-07-08,26.98,42.47,-1.6057953814963155,0.15914489311163896,-7.521383647798743,55.714285714285715
P001,2023-07-09,26.98,49.96,-0.6770420261841658,0.14014251781472684,-0.03138364779874081,57.285714285714285
P001,2023-07-10,26.98,57.45,-1.9219298047113662,0.0997624703087886,7.458616352201261,58.142857142857146
P001,2023-07-11,26.98,47.46,-1.7799942799942798,0.13064133016627077,-2.531383647798741,55.714285714285715
P001,2023-07-12,26.98,54.96,-0.5752727272727273,0.1187648456057007,4.968616352201259,56.142857142857146
P001,2023-07-13,26.98,44.96,-0.7694400000000001,0.13539192399049882,-5.031383647798741,55.57142857142857
P001,2023-07-14,26.98,52.46,-0.3155087719298245,0.12826603325415678,2.468616352201259,54.857142857142854
P001,2023-07-15,26.98,44.96,-1.1657777777777776,0.1496437054631829,-5.031383647798741,54.857142857142854
P001,2023-07-16,26.98,54.96,-1.1418412698412697,0.11163895486935867,4.968616352201259,54.285714285714285
P001,2023-07-17,26.98,47.46,-1.2473191489361704,0.13064133016627077,-2.531383647798741,52.57142857142857
P001,2023-07-19,26.98,49.96,-0.703111111111111,0.12351543942992874,-0.03138364779874081,54.285714285714285
P001,2023-07-20,26.98,47.46,-2.305846153846154,0.1377672209026128,-2.531383647798741,54.57142857142857
P001,2023-07-21,26.98,49.96,-0.3273103448275862,0.13539192399049882,-0.03138364779874081,54.714285714285715
P001,2023-07-22,26.98,54.96,-2.278877192982456,0.10451306413301663,4.968616352201259,55.142857142857146
P001,2023-07-23,26.98,49.96,-3.4974545454545454,0.1377672209026128,-0.03138364779874081,52.42857142857143
P001,2023-07-24,26.98,47.46,-1.033655172413793,0.14489311163895488,-2.531383647798741,54.0
P001,2023-07-25,26.98,52.46,-1.5560655737704916,0.12114014251781473,2.468616352201259,54.857142857142854
P001,2023-07-26,26.98,47.46,-1.2343529411764707,0.13539192399049882,-2.531383647798741,54.42857142857143
P001,2023-07-27,26.98,49.96,-2.6644210526315786,0.1163895486935867,-0.03138364779874081,55.142857142857146
P001,2023-07-28,26.98,54.96,-1.019591836734694,0.10451306413301663,4.968616352201259,53.857142857142854
P001,2023-07-29,26.98,47.46,-2.1650909090909094,0.13539192399049882,-2.531383647798741,52.0
P001,2023-07-30,26.98,49.96,-1.6652631578947368,0.12351543942992874,-0.03138364779874081,53.857142857142854
P001,2023-08-01,26.98,52.46,-3.856561403508772,0.10926365795724466,2.468616352201259,52.42857142857143
P001,2023-08-02,26.98,49.96,-4.105565217391304,0.13064133016627077,-0.03138364779874081,51.714285714285715
P001,2023-08-04,26.98,47.46,-4.134620689655172,0.166270783847981,-2.531383647798741,52.714285714285715
P001,2023-08-06,26.98,57.45,-0.8334650439913596,0.11163895486935867,7.458616352201261,56.42857142857143
P001,2023-08-07,26.98,54.96,-1.4726993078697757,0.1187648456057007,4.968616352201259,55.714285714285715
P001,2023-08-08,26.98,47.46,-0.0,0.1187648456057007,-2.531383647798741,54.714285714285715
P001,2023-08-09,26.98,49.96,2.2780799999999997,0.1330166270783848,-0.03138364779874081,55.285714285714285
P001,2023-08-11,26.98,52.46,1.2489999999999999,0.12114014251781473,2.468616352201259,54.0
P001,2023-08-12,26.98,57.45,-1.2368265943652004,0.10688836104513064,7.458616352201261,51.285714285714285
P001,2023-08-13,26.98,44.96,-2.1465172137710167,0.15676959619952494,-5.031383647798741,49.57142857142857
P001,2023-08-14,26.98,52.46,-1.6349090909090906,0.11401425178147269,2.468616352201259,52.285714285714285
P001,2023-08-15,26.98,44.96,-1.8943888888888887,0.14489311163895488,-5.031383647798741,52.0
P001,2023-08-16,26.98,54.96,-0.8107540983606557,0.1187648456057007,4.968616352201259,53.57142857142857
P001,2023-08-17,26.98,47.46,-2.7846400000000004,0.16389548693586697,-2.531383647798741,52.714285714285715
P001,2023-08-19,26.98,49.96,-2.2148,0.12589073634204276,-0.03138364779874081,57.0
P001,2023-08-20,26.98,52.46,-0.3770566037735849,0.12351543942992874,2.468616352201259,58.142857142857146
P001,2023-08-21,26.98,49.96,-0.40353846153846157,0.12589073634204276,-0.03138364779874081,56.142857142857146
P001,2023-08-23,26.98,52.46,-2.2204444444444444,0.11401425178147269,2.468616352201259,55.857142857142854
P001,2023-08-24,26.98,49.96,-4.371666666666667,0.1377672209026128,-0.03138364779874081,55.57142857142857
P001,2023-08-25,26.98,44.96,-0.344551724137931,0.14251781472684086,-5.031383647798741,54.0
P001,2023-08-26,26.98,52.46,-0.7992888888888888,0.12351543942992874,2.468616352201259,54.0
P001,2023-08-28,26.98,49.96,-1.7129795918367348,0.12589073634204276,-0.03138364779874081,53.42857142857143
P001,2023-08-29,26.98,44.96,-0.9426415094339623,0.1377672209026128,-5.031383647798741,53.42857142857143
P001,2023-08-30,26.98,52.46,-0.9302068965517242,0.1163895486935867,2.468616352201259,54.0
P001,2023-08-31,26.98,49.96,-5.138938775510204,0.14489311163895488,-0.03138364779874081,54.142857142857146
P001,2023-09-03,26.98,44.96,-0.726690909090909,0.14014251781472684,-5.031383647798741,54.0
P001,2023-09-05,26.98,52.46,-0.5080225988700564,0.12826603325415678,2.468616352201259,56.285714285714285
P001,2023-09-06,26.98,54.96,-1.942962962962963,0.1163895486935867,4.968616352201259,55.714285714285715
P001,2023-09-07,26.98,49.96,-0.8973061224489796,0.12589073634204276,-0.03138364779874081,55.714285714285715
P001,2023-09-09,26.98,57.45,-1.2352272165356273,0.10451306413301663,7.458616352201261,54.714285714285715
P001,2023-09-10,26.98,49.96,-0.6972933608447627,0.11401425178147269,-0.03138364779874081,53.142857142857146
P001,2023-09-13,26.98,57.45,-0.8337783711615485,0.1163895486935867,7.458616352201261,51.0
P001,2023-09-14,26.98,47.46,-1.0562603419746277,0.1377672209026128,-2.531383647798741,51.0
P001,2023-09-15,26.98,44.96,-1.636551724137931,0.1496437054631829,-5.031383647798741,51.714285714285715
P001,2023-09-16,26.98,52.46,-0.8563809523809524,0.12826603325415678,2.468616352201259,53.0
P001,2023-09-17,26.98,49.96,-0.3885925925925926,0.13064133016627077,-0.03138364779874081,54.42857142857143
P001,2023-09-18,26.98,54.96,1.2717090909090907,0.14726840855106887,4.968616352201259,55.42857142857143
P001,2023-09-19,26.98,42.47,-0.2838916294325783,0.15676959619952494,-7.521383647798743,56.714285714285715
P001,2023-09-20,26.98,57.45,-1.0309503580531616,0.0997624703087886,7.458616352201261,58.142857142857146
P001,2023-09-21,26.98,44.96,-2.7379046094018067,0.15914489311163896,-5.031383647798741,57.142857142857146
P001,2023-09-22,26.98,47.46,-2.9525970149253733,0.1330166270783848,-2.531383647798741,58.42857142857143
P001,2023-09-23,26.98,52.46,0.16949999999999998,0.13539192399049882,2.468616352201259,57.42857142857143
P001,2023-09-24,26.98,49.96,-0.0,0.13539192399049882,-0.03138364779874081,57.857142857142854
P001,2023-09-26,26.98,54.96,-2.804771929824561,0.09738717339667459,4.968616352201259,57.42857142857143
P001,2023-09-27,26.98,49.96,-4.289560975609756,0.13539192399049882,-0.03138364779874081,53.857142857142854
P001,2023-10-02,26.98,44.96,-2.6393962264150943,0.15914489311163896,-5.031383647798741,54.57142857142857
P001,2023-10-03,26.98,49.96,-0.9394626865671641,0.14251781472684086,-0.03138364779874081,56.0
P001,2023-10-05,26.98,52.46,0.8326666666666667,0.1187648456057007,2.468616352201259,57.42857142857143
P001,2023-10-06,26.98,47.46,-1.2590400000000002,0.1330166270783848,-2.531383647798741,56.42857142857143
P001,2023-10-07,26.98,57.45,-1.1876876876876874,0.0997624703087886,7.458616352201261,56.42857142857143
P001,2023-10-08,26.98,47.46,-2.0538395538395537,0.13539192399049882,-2.531383647798741,53.714285714285715
P001,2023-10-09,26.98,49.96,-0.999157894736842,0.12826603325415678,-0.03138364779874081,54.285714285714285
P001,2023-10-10,26.98,57.45,-1.2352272165356273,0.10451306413301663,7.458616352201261,52.42857142857143
P001,2023-10-11,26.98,52.46,-1.8316177810165781,0.12114014251781473,2.468616352201259,50.142857142857146
P001,2023-10-14,26.98,49.96,-1.6787200000000002,0.12826603325415678,-0.03138364779874081,49.57142857142857
P001,2023-10-18,26.98,52.46,-1.1311698113207547,0.1187648456057007,2.468616352201259,51.42857142857143
P001,2023-10-19,26.98,47.46,-2.0984000000000003,0.14251781472684086,-2.531383647798741,51.285714285714285
P001,2023-10-20,26.98,42.47,-0.6340681362725448,0.15201900237529692,-7.521383647798743,52.857142857142854
P001,2023-10-21,26.98,47.46,-1.0638777555110217,0.1330166270783848,-2.531383647798741,54.857142857142854
P001,2023-10-22,26.98,42.47,-1.0190380761523041,0.14726840855106887,-7.521383647798743,55.142857142857146
P001,2023-10-23,26.98,57.45,-0.7773698264352468,0.10688836104513064,7.458616352201261,57.0
P001,2023-10-24,26.98,54.96,-1.5381526104417658,0.11401425178147269,4.968616352201259,55.714285714285715
P001,2023-10-25,26.98,49.96,-1.8319999999999999,0.1330166270783848,-0.03138364779874081,55.0
P001,2023-10-27,26.98,54.96,-1.0900363636363635,0.1163895486935867,4.968616352201259,55.142857142857146
P001,2023-10-28,26.98,47.46,-0.8973061224489797,0.13064133016627077,-2.531383647798741,53.0
P001,2023-10-29,26.98,54.96,-1.1505454545454545,0.10688836104513064,4.968616352201259,52.857142857142854
P001,2023-10-30,26.98,52.46,-2.9312,0.12114014251781473,2.468616352201259,50.42857142857143
P001,2023-10-31,26.98,49.96,-0.8229019607843138,0.12589073634204276,-0.03138364779874081,51.285714285714285
P001,2023-11-01,26.98,42.47,-1.0068267123460208,0.14489311163895488,-7.521383647798743,52.0
P001,2023-11-03,26.98,52.46,-0.6540386540386539,0.13064133016627077,2.468616352201259,54.142857142857146
P001,2023-11-04,26.98,49.96,1.1445818181818181,0.12351543942992874,-0.03138364779874081,55.0
P001,2023-11-06,26.98,52.46,-3.93127868852459,0.1163895486935867,2.468616352201259,56.857142857142854
P001,2023-11-07,26.98,47.46,-2.1412244897959187,0.14014251781472684,-2.531383647798741,56.57142857142857
P001,2023-11-08,26.98,52.46,-1.1261694915254237,0.12351543942992874,2.468616352201259,57.42857142857143
P001,2023-11-09,26.98,47.46,-1.4123846153846153,0.14014251781472684,-2.531383647798741,56.142857142857146
P001,2023-11-10,26.98,44.96,-6.113491525423728,0.18527315914489312,-5.031383647798741,55.285714285714285
P001,2023-11-11,26.98,57.45,-1.6152409106772596,0.1021377672209026,7.458616352201261,58.57142857142857
P001,2023-11-12,26.98,49.96,-2.854037942062284,0.14014251781472684,-0.03138364779874081,57.285714285714285
P001,2023-11-13,26.98,44.96,0.16935593220338982,0.1377672209026128,-5.031383647798741,57.0
P001,2023-11-14,26.98,47.46,2.7906206896551726,0.15914489311163896,-2.531383647798741,58.285714285714285
P001,2023-11-15,26.98,49.96,-3.683462686567164,0.12826603325415678,-0.03138364779874081,59.42857142857143
P001,2023-11-16,26.98,47.46,-2.2204444444444444,0.14251781472684086,-2.531383647798741,59.714285714285715
P001,2023-11-17,26.98,52.46,-1.7401999999999997,0.1163895486935867,2.468616352201259,59.857142857142854
P001,2023-11-18,26.98,57.45,1.0727577604187963,0.12826603325415678,7.458616352201261,55.714285714285715
P001,2023-11-19,26.98,54.96,2.990852298081211,0.11163895486935867,4.968616352201259,57.285714285714285
P001,2023-11-20,26.98,47.46,-2.182808510638298,0.14489311163895488,-2.531383647798741,55.57142857142857
P001,2023-11-21,26.98,52.46,-1.5560655737704916,0.12114014251781473,2.468616352201259,56.0
P001,2023-11-22,26.98,49.96,-0.8229019607843138,0.12589073634204276,-0.03138364779874081,53.714285714285715
P001,2023-11-25,26.98,42.47,-1.1544623600698363,0.14489311163895488,-7.521383647798743,53.714285714285715
P001,2023-11-26,26.98,57.45,-0.6506817833614217,0.11163895486935867,7.458616352201261,54.714285714285715
P001,2023-11-27,26.98,49.96,-0.4895889554867482,0.1187648456057007,-0.03138364779874081,54.714285714285715
P001,2023-11-28,26.98,47.46,-3.19744,0.1377672209026128,-2.531383647798741,53.142857142857146
P001,2023-11-29,26.98,52.46,-0.8182758620689655,0.12589073634204276,2.468616352201259,54.142857142857146
P001,2023-11-30,26.98,57.45,-2.380307785382084,0.09738717339667459,7.458616352201261,54.142857142857146
P001,2023-12-01,26.98,49.96,-1.8707870656810703,0.12114014251781473,-0.03138364779874081,51.714285714285715
P001,2023-12-02,26.98,52.46,1.5673725490196078,0.13064133016627077,2.468616352201259,51.57142857142857
